#x-xd
1	-0.147171	0	1	-0.136574	0	1	0.0188842	0	1	-0.174533	0	1	0.0872665	0	1	-0.174533	0	
2	-0.132566	0	2	-0.122773	0	2	0.0171797	0	2	-0.15708	0	2	0.0785398	0	2	-0.15708	0	
3	-0.1194	0	3	-0.11038	0	3	0.0156106	0	3	-0.141372	0	3	0.0706858	0	3	-0.141372	0	
4	-0.107534	0	4	-0.0992471	0	4	0.01417	0	4	-0.127235	0	4	0.0636173	0	4	-0.127235	0	
5	-0.0968394	0	5	-0.0892456	0	5	0.0128505	0	5	-0.114511	0	5	0.0572555	0	5	-0.114511	0	
6	-0.0872032	0	6	-0.0802588	0	6	0.0116445	0	6	-0.10306	0	6	0.05153	0	6	-0.10306	0	
7	-0.0785216	0	7	-0.0721823	0	7	0.0105439	0	7	-0.092754	0	7	0.046377	0	7	-0.092754	0	
8	-0.0707006	0	8	-0.064923	0	8	0.00954132	0	8	-0.0834786	0	8	0.0417393	0	8	-0.0834786	0	
9	-0.0636558	0	9	-0.0583974	0	9	0.0086291	0	9	-0.0751307	0	9	0.0375654	0	9	-0.0751307	0	
10	-0.0573107	0	10	-0.0525306	0	10	0.00780012	0	10	-0.0676176	0	10	0.0338088	0	10	-0.0676176	0	
11	-0.0515961	0	11	-0.0472557	0	11	0.00704759	0	11	-0.0608559	0	11	0.0304279	0	11	-0.0608559	0	
12	-0.0464499	0	12	-0.0425123	0	12	0.00636508	0	12	-0.0547703	0	12	0.0273851	0	12	-0.0547703	0	
13	-0.0418157	0	13	-0.0382467	0	13	0.00574659	0	13	-0.0492933	0	13	0.0246466	0	13	-0.0492933	0	
14	-0.0376429	0	14	-0.0344103	0	14	0.00518652	0	14	-0.0443639	0	14	0.022182	0	14	-0.0443639	0	
15	-0.0338857	0	15	-0.0309598	0	15	0.00467969	0	15	-0.0399275	0	15	0.0199638	0	15	-0.0399275	0	
16	-0.0305028	0	16	-0.0278562	0	16	0.00422129	0	16	-0.0359348	0	16	0.0179674	0	16	-0.0359348	0	
17	-0.0274572	0	17	-0.0250643	0	17	0.00380691	0	17	-0.0323413	0	17	0.0161707	0	17	-0.0323413	0	
18	-0.0247152	0	18	-0.0225528	0	18	0.0034325	0	18	-0.0291072	0	18	0.0145536	0	18	-0.0291072	0	
19	-0.0222467	0	19	-0.0202935	0	19	0.00309433	0	19	-0.0261965	0	19	0.0130982	0	19	-0.0261965	0	
20	-0.0200245	0	20	-0.0182608	0	20	0.00278901	0	20	-0.0235768	0	20	0.0117884	0	20	-0.0235768	0	
21	-0.0180241	0	21	-0.016432	0	21	0.00251345	0	21	-0.0212191	0	21	0.0106096	0	21	-0.0212191	0	
22	-0.0162233	0	22	-0.0147867	0	22	0.0022648	0	22	-0.0190972	0	22	0.00954861	0	22	-0.0190972	0	
23	-0.0146023	0	23	-0.0133062	0	23	0.00204051	0	23	-0.0171875	0	23	0.00859375	0	23	-0.0171875	0	
24	-0.0131431	0	24	-0.0119742	0	24	0.00183823	0	24	-0.0154687	0	24	0.00773437	0	24	-0.0154687	0	
25	-0.0118296	0	25	-0.0107756	0	25	0.00165584	0	25	-0.0139219	0	25	0.00696094	0	25	-0.0139219	0	
26	-0.0106474	0	26	-0.00969711	0	26	0.00149142	0	26	-0.0125297	0	26	0.00626484	0	26	-0.0125297	0	
27	-0.00958319	0	27	-0.00872664	0	27	0.00134322	0	27	-0.0112767	0	27	0.00563836	0	27	-0.0112767	0	
28	-0.00862532	0	28	-0.00785336	0	28	0.00120966	0	28	-0.010149	0	28	0.00507452	0	28	-0.010149	0	
29	-0.00776316	0	29	-0.00706752	0	29	0.00108931	0	29	-0.00913414	0	29	0.00456707	0	29	-0.00913414	0	
30	-0.00698714	0	30	-0.00636037	0	30	0.00098088	0	30	-0.00822073	0	30	0.00411036	0	30	-0.00822073	0	
31	-0.00628867	0	31	-0.005724	0	31	0.000883197	0	31	-0.00739865	0	31	0.00369933	0	31	-0.00739865	0	
32	-0.00566	0	32	-0.00515134	0	32	0.000795205	0	32	-0.00665879	0	32	0.00332939	0	32	-0.00665879	0	
33	-0.00509416	0	33	-0.00463599	0	33	0.000715951	0	33	-0.00599291	0	33	0.00299645	0	33	-0.00599291	0	
34	-0.00458487	0	34	-0.00417222	0	34	0.000644571	0	34	-0.00539362	0	34	0.00269681	0	34	-0.00539362	0	
35	-0.00412649	0	35	-0.00375485	0	35	0.000580288	0	35	-0.00485426	0	35	0.00242713	0	35	-0.00485426	0	
36	-0.00371392	0	36	-0.00337925	0	36	0.0005224	0	36	-0.00436883	0	36	0.00218442	0	36	-0.00436883	0	
37	-0.0033426	0	37	-0.00304124	0	37	0.000470275	0	37	-0.00393195	0	37	0.00196597	0	37	-0.00393195	0	
38	-0.00300839	0	38	-0.00273704	0	38	0.00042334	0	38	-0.00353875	0	38	0.00176938	0	38	-0.00353875	0	
39	-0.0027076	0	39	-0.00246327	0	39	0.000381081	0	39	-0.00318488	0	39	0.00159244	0	39	-0.00318488	0	
40	-0.00243687	0	40	-0.0022169	0	40	0.000343034	0	40	-0.00286639	0	40	0.00143319	0	40	-0.00286639	0	
41	-0.00219322	0	41	-0.00199517	0	41	0.00030878	0	41	-0.00257975	0	41	0.00128988	0	41	-0.00257975	0	
42	-0.00197392	0	42	-0.00179562	0	42	0.000277941	0	42	-0.00232178	0	42	0.00116089	0	42	-0.00232178	0	
43	-0.00177655	0	43	-0.00161603	0	43	0.00025018	0	43	-0.0020896	0	43	0.0010448	0	43	-0.0020896	0	
